id,metodo_pago,monto,fecha_pago,id_socio,id_membresia
2842,efectivo,67.5,2024-08-13 07:47:09,161,2
2843,transferencia,40.0,2025-11-02 04:23:50,154,4
2844,tarjeta,384.0,2024-10-26 00:54:20,163,6
2845,efectivo,67.5,2024-04-20 12:27:21,206,2
2846,tarjeta,240.0,2024-08-14 05:55:29,118,3
2847,transferencia,108.0,2024-05-04 21:31:30,157,5
2848,tarjeta,108.0,2025-11-29 21:15:41,184,5
2849,tarjeta,25.0,2025-12-05 15:35:45,223,1
2850,tarjeta,25.0,2024-04-10 16:00:08,91,1
2851,efectivo,480.0,2024-08-07 21:46:24,33,9
2852,transferencia,50.0,2024-01-28 19:40:04,52,7
2853,efectivo,50.0,2024-06-27 18:35:22,153,7
2854,tarjeta,50.0,2024-04-03 12:38:23,3,7
2855,transferencia,240.0,2024-07-31 21:48:18,69,3
2856,efectivo,40.0,2025-07-19 14:20:43,77,4
2857,transferencia,67.5,2024-01-21 11:47:37,44,2
2858,tarjeta,384.0,2025-09-21 22:46:16,181,6
2859,efectivo,25.0,2025-03-07 19:47:28,128,1
2860,tarjeta,108.0,2024-07-20 23:09:22,30,5
2861,transferencia,67.5,2024-01-02 08:27:41,44,2
2862,efectivo,480.0,2025-08-12 01:33:52,209,9
2863,transferencia,240.0,2025-05-24 15:05:49,259,3
2864,tarjeta,480.0,2024-11-26 08:04:24,153,9
2865,transferencia,240.0,2024-01-02 04:37:40,214,3
2866,transferencia,135.0,2024-08-04 05:34:25,13,8
2867,transferencia,240.0,2024-12-07 21:38:30,92,3
2868,transferencia,480.0,2024-02-10 10:41:33,51,9
2869,efectivo,50.0,2024-10-19 03:10:32,157,7
2870,transferencia,40.0,2025-02-05 07:29:42,293,4
2871,tarjeta,67.5,2024-05-13 18:52:07,292,2
2872,tarjeta,240.0,2024-07-17 22:55:00,68,3
2873,tarjeta,240.0,2025-04-21 01:53:04,254,3
2874,efectivo,40.0,2024-10-12 22:31:11,69,4
2875,efectivo,384.0,2025-01-13 19:24:41,245,6
2876,efectivo,240.0,2024-01-04 00:06:47,274,3
2877,transferencia,384.0,2024-09-30 03:12:33,38,6
2878,tarjeta,25.0,2025-11-17 13:43:06,97,1
2879,transferencia,67.5,2024-11-19 21:12:21,200,2
2880,transferencia,240.0,2025-03-17 04:21:42,198,3
2881,tarjeta,384.0,2025-12-23 22:54:55,47,6
2882,tarjeta,384.0,2024-04-06 22:01:58,5,6
2883,tarjeta,40.0,2025-11-10 20:08:45,164,4
2884,tarjeta,480.0,2025-09-22 05:15:55,114,9
2885,efectivo,40.0,2025-03-01 08:20:02,167,4
2886,tarjeta,135.0,2025-06-05 09:27:05,212,8
2887,tarjeta,480.0,2024-03-03 02:38:47,287,9
2888,efectivo,67.5,2025-01-24 22:47:58,155,2
2889,transferencia,67.5,2024-03-26 01:33:43,98,2
2890,efectivo,480.0,2025-09-26 23:18:43,64,9
2891,efectivo,480.0,2025-07-16 02:37:04,49,9
2892,tarjeta,50.0,2024-08-15 11:25:11,51,7
2893,efectivo,25.0,2024-10-18 18:27:25,25,1
2894,tarjeta,480.0,2024-04-11 03:24:57,84,9
2895,tarjeta,240.0,2025-12-25 15:19:03,64,3
2896,efectivo,67.5,2024-04-08 06:30:13,49,2
2897,efectivo,135.0,2025-10-26 00:03:47,73,8
2898,tarjeta,40.0,2024-12-02 23:26:12,248,4
2899,tarjeta,480.0,2024-10-05 16:28:51,263,9
2900,efectivo,50.0,2024-07-16 02:53:05,22,7
2901,transferencia,384.0,2025-04-01 01:29:55,36,6
2902,transferencia,480.0,2024-12-18 23:06:01,238,9
2903,tarjeta,50.0,2024-12-25 08:24:01,96,7
2904,transferencia,108.0,2024-04-05 21:34:12,166,5
2905,tarjeta,40.0,2025-10-18 16:14:05,194,4
2906,efectivo,384.0,2025-11-05 05:35:53,285,6
2907,transferencia,50.0,2024-04-04 15:21:50,163,7
2908,tarjeta,108.0,2025-06-02 15:38:44,252,5
2909,tarjeta,480.0,2024-02-29 08:35:29,81,9
2910,efectivo,480.0,2025-03-14 09:44:41,9,9
2911,efectivo,25.0,2025-01-21 08:19:24,177,1
2912,tarjeta,25.0,2025-07-06 05:44:58,210,1
2913,tarjeta,67.5,2024-12-18 01:41:42,48,2
2914,transferencia,240.0,2025-11-09 13:52:16,240,3
2915,efectivo,240.0,2024-12-05 19:37:14,179,3
2916,transferencia,480.0,2024-10-10 22:38:08,170,9
2917,efectivo,240.0,2025-06-27 01:58:05,237,3
2918,transferencia,25.0,2025-01-06 08:00:04,79,1
2919,efectivo,135.0,2024-11-01 08:07:16,181,8
2920,efectivo,108.0,2024-05-15 16:32:16,92,5
2921,tarjeta,240.0,2025-06-25 02:36:00,188,3
2922,transferencia,108.0,2025-02-19 02:43:45,147,5
2923,transferencia,480.0,2025-10-13 01:58:57,162,9
2924,efectivo,40.0,2025-06-25 23:52:38,189,4
2925,efectivo,67.5,2024-12-03 01:01:14,177,2
2926,efectivo,25.0,2024-06-25 11:43:12,74,1
2927,efectivo,40.0,2024-09-19 23:50:08,17,4
2928,efectivo,40.0,2024-05-06 11:54:44,65,4
2929,transferencia,480.0,2025-03-04 23:27:00,151,9
2930,tarjeta,67.5,2025-10-13 13:04:30,284,2
2931,transferencia,384.0,2025-09-13 23:31:03,221,6
2932,transferencia,108.0,2024-12-01 04:14:29,172,5
2933,tarjeta,40.0,2024-03-14 08:57:08,59,4
2934,tarjeta,384.0,2024-03-11 14:38:26,150,6
2935,efectivo,480.0,2024-12-10 06:15:24,277,9
2936,transferencia,384.0,2024-10-19 17:20:53,135,6
2937,efectivo,40.0,2025-03-24 06:12:45,105,4
2938,transferencia,40.0,2025-07-08 15:32:56,184,4
2939,transferencia,40.0,2024-07-05 07:18:37,274,4
2940,efectivo,108.0,2025-03-15 04:11:50,104,5
2941,tarjeta,40.0,2024-02-11 06:46:04,83,4
2942,efectivo,240.0,2025-05-06 20:02:12,223,3
2943,tarjeta,240.0,2024-07-05 05:30:39,8,3
2944,transferencia,40.0,2025-10-21 13:09:22,112,4
2945,tarjeta,50.0,2024-05-24 03:46:45,141,7
2946,transferencia,67.5,2025-09-22 00:13:49,205,2
2947,tarjeta,384.0,2024-03-17 18:21:45,262,6
2948,transferencia,25.0,2024-06-15 23:35:06,225,1
2949,transferencia,240.0,2024-09-07 10:05:24,201,3
2950,tarjeta,108.0,2024-07-25 15:17:56,280,5
2951,transferencia,25.0,2025-06-26 06:05:44,140,1
2952,transferencia,384.0,2025-10-21 05:31:59,77,6
2953,transferencia,240.0,2024-04-09 06:16:18,190,3
2954,transferencia,25.0,2025-12-30 22:12:37,237,1
2955,tarjeta,40.0,2024-12-07 17:17:18,165,4
2956,tarjeta,480.0,2025-12-09 18:14:37,285,9
2957,transferencia,240.0,2024-02-28 14:31:49,220,3
2958,transferencia,135.0,2024-08-25 07:12:27,257,8
2959,efectivo,50.0,2024-10-04 03:44:29,25,7
2960,tarjeta,25.0,2024-06-08 10:41:07,268,1
2961,efectivo,50.0,2025-10-30 16:19:34,41,7
2962,efectivo,384.0,2025-09-01 12:52:09,138,6
2963,efectivo,240.0,2024-10-22 01:55:10,190,3
2964,efectivo,240.0,2024-08-08 04:53:56,251,3
2965,tarjeta,384.0,2025-02-04 12:06:21,56,6
2966,tarjeta,480.0,2025-02-11 16:55:59,166,9
2967,tarjeta,40.0,2024-02-19 09:42:49,98,4
2968,tarjeta,40.0,2024-04-17 02:13:05,219,4
2969,transferencia,384.0,2024-02-24 18:41:42,128,6
2970,tarjeta,67.5,2025-06-10 19:22:00,190,2
2971,tarjeta,240.0,2025-04-20 15:52:55,79,3
2972,efectivo,25.0,2024-05-11 14:12:12,20,1
2973,tarjeta,67.5,2024-05-06 14:05:15,67,2
2974,transferencia,40.0,2025-10-06 20:53:59,194,4
2975,efectivo,67.5,2024-07-29 06:32:04,99,2
2976,efectivo,480.0,2024-06-25 04:16:38,294,9
2977,efectivo,384.0,2024-04-05 20:34:15,245,6
2978,tarjeta,135.0,2024-09-14 23:45:42,179,8
2979,efectivo,25.0,2024-01-03 23:42:10,125,1
2980,transferencia,40.0,2024-07-02 15:51:28,24,4
2981,transferencia,384.0,2024-01-14 10:13:06,243,6
2982,transferencia,240.0,2024-02-24 16:07:45,233,3
2983,tarjeta,67.5,2024-11-22 09:05:50,252,2
2984,transferencia,480.0,2025-03-25 20:51:02,172,9
2985,efectivo,135.0,2025-05-14 12:48:09,51,8
2986,transferencia,108.0,2024-01-29 23:43:21,36,5
2987,transferencia,135.0,2024-08-27 22:41:29,132,8
2988,transferencia,67.5,2025-07-01 23:19:14,166,2
2989,tarjeta,240.0,2024-09-09 10:05:56,130,3
2990,transferencia,135.0,2025-10-24 11:45:27,68,8
2991,transferencia,384.0,2025-04-18 14:06:32,251,6
2992,efectivo,135.0,2024-03-29 23:07:49,135,8
2993,tarjeta,108.0,2025-02-25 10:03:40,249,5
2994,efectivo,135.0,2024-06-20 06:54:49,132,8
2995,efectivo,108.0,2024-02-16 16:32:14,30,5
2996,efectivo,40.0,2025-01-27 14:17:20,204,4
2997,efectivo,25.0,2024-02-24 07:21:17,183,1
2998,tarjeta,480.0,2024-08-06 02:47:28,147,9
2999,efectivo,135.0,2025-05-02 11:02:37,137,8
3000,tarjeta,50.0,2024-11-28 09:30:06,203,7
3001,transferencia,384.0,2024-05-10 18:32:31,161,6
3002,efectivo,108.0,2024-10-07 21:07:58,244,5
3003,transferencia,384.0,2025-12-27 03:50:01,66,6
3004,transferencia,67.5,2025-11-30 23:09:20,288,2
3005,tarjeta,384.0,2025-08-04 13:26:24,230,6
3006,efectivo,25.0,2025-10-20 17:14:39,68,1
3007,transferencia,40.0,2024-01-14 06:21:05,266,4
3008,efectivo,25.0,2024-03-14 19:53:48,219,1
3009,transferencia,50.0,2024-03-24 23:39:34,9,7
3010,efectivo,67.5,2024-06-13 01:50:26,215,2
3011,transferencia,384.0,2025-08-18 01:18:47,119,6
3012,tarjeta,240.0,2024-03-27 00:17:07,217,3
3013,transferencia,480.0,2024-09-06 01:22:02,237,9
3014,transferencia,108.0,2025-09-10 00:16:52,127,5
3015,tarjeta,40.0,2025-01-18 19:14:28,155,4
3016,tarjeta,384.0,2025-04-21 17:29:50,85,6
3017,transferencia,40.0,2025-08-10 06:43:12,276,4
3018,tarjeta,25.0,2024-09-28 12:46:40,8,1
3019,tarjeta,25.0,2024-06-04 21:49:54,274,1
3020,transferencia,384.0,2025-11-04 05:12:04,14,6
3021,tarjeta,67.5,2024-01-09 19:57:31,159,2
3022,tarjeta,384.0,2025-10-30 07:34:58,8,6
3023,tarjeta,108.0,2025-01-29 03:40:22,9,5
3024,efectivo,25.0,2025-12-22 07:50:18,40,1
3025,transferencia,67.5,2025-10-28 09:04:13,111,2
3026,efectivo,40.0,2025-05-11 18:59:05,239,4
3027,efectivo,384.0,2025-02-07 05:59:52,71,6
3028,transferencia,240.0,2024-03-27 22:56:10,251,3
3029,tarjeta,25.0,2024-12-18 15:15:56,128,1
3030,efectivo,240.0,2025-07-15 00:36:44,231,3
3031,transferencia,25.0,2024-01-30 17:05:26,281,1
3032,transferencia,67.5,2025-04-06 17:41:55,83,2
3033,tarjeta,384.0,2024-03-02 21:59:07,298,6
3034,tarjeta,67.5,2025-05-27 03:49:24,244,2
3035,efectivo,25.0,2025-12-30 10:09:40,10,1
3036,transferencia,40.0,2025-08-29 14:28:28,157,4
3037,tarjeta,480.0,2025-09-09 03:06:02,146,9
3038,efectivo,40.0,2025-06-26 00:57:27,258,4
3039,efectivo,40.0,2025-05-06 10:53:51,150,4
3040,transferencia,240.0,2024-05-08 22:19:13,237,3
3041,efectivo,25.0,2025-10-19 04:09:09,41,1
3042,tarjeta,67.5,2025-04-01 12:40:48,108,2
3043,tarjeta,50.0,2024-07-31 13:28:55,66,7
3044,efectivo,40.0,2024-11-09 14:33:27,3,4
3045,transferencia,384.0,2024-05-20 14:53:41,234,6
3046,transferencia,25.0,2025-09-17 17:15:44,249,1
3047,transferencia,50.0,2024-03-09 07:15:35,16,7
3048,efectivo,240.0,2025-08-06 21:04:11,100,3
3049,transferencia,240.0,2025-12-14 07:04:24,201,3
3050,transferencia,384.0,2025-04-19 15:59:06,131,6
3051,efectivo,40.0,2024-01-02 21:50:14,34,4
3052,transferencia,384.0,2025-05-16 11:32:04,272,6
3053,transferencia,50.0,2025-12-17 10:29:49,299,7
3054,tarjeta,50.0,2024-01-05 08:27:27,219,7
3055,efectivo,108.0,2025-03-05 14:13:45,29,5
3056,efectivo,25.0,2025-11-01 12:51:27,106,1
3057,tarjeta,384.0,2024-12-05 19:10:43,30,6
3058,tarjeta,384.0,2024-07-07 23:48:23,77,6
3059,efectivo,50.0,2024-09-30 07:51:15,94,7
3060,transferencia,240.0,2024-02-22 21:18:17,292,3
3061,transferencia,108.0,2025-05-02 22:13:08,91,5
3062,transferencia,135.0,2025-04-01 04:38:47,281,8
3063,efectivo,384.0,2025-02-01 06:10:40,288,6
3064,tarjeta,50.0,2024-08-28 01:00:34,125,7
3065,transferencia,108.0,2024-07-14 09:38:02,295,5
3066,tarjeta,40.0,2024-07-27 08:21:01,249,4
3067,efectivo,40.0,2024-08-16 07:33:24,9,4
3068,efectivo,384.0,2024-11-07 03:32:23,259,6
3069,transferencia,384.0,2024-07-30 00:22:38,32,6
3070,transferencia,135.0,2025-07-09 05:48:14,178,8
3071,tarjeta,67.5,2025-04-16 15:00:33,45,2
3072,efectivo,67.5,2024-11-30 18:56:35,96,2
3073,tarjeta,480.0,2024-04-30 13:54:24,97,9
3074,tarjeta,384.0,2025-03-12 04:06:40,204,6
3075,transferencia,25.0,2024-07-10 22:54:57,16,1
3076,transferencia,108.0,2024-09-12 18:47:24,233,5
3077,tarjeta,384.0,2024-03-13 00:23:35,129,6
3078,tarjeta,384.0,2025-05-08 03:30:57,232,6
3079,efectivo,40.0,2024-08-04 13:33:41,43,4
3080,efectivo,67.5,2025-10-11 11:47:51,266,2
3081,efectivo,240.0,2024-05-12 08:43:22,241,3
3082,tarjeta,480.0,2025-10-26 12:55:01,49,9
3083,tarjeta,135.0,2025-03-09 01:38:35,215,8
3084,tarjeta,480.0,2025-08-15 14:15:04,213,9
3085,transferencia,384.0,2024-01-28 04:40:34,263,6
3086,tarjeta,40.0,2024-01-06 16:27:12,120,4
3087,efectivo,480.0,2024-06-06 16:16:10,272,9
3088,efectivo,240.0,2024-09-02 10:15:30,77,3
3089,tarjeta,67.5,2024-10-28 09:05:28,161,2
3090,tarjeta,50.0,2024-08-12 14:23:47,237,7
3091,transferencia,384.0,2025-10-23 20:03:06,107,6
3092,tarjeta,135.0,2025-02-28 07:18:50,31,8
3093,tarjeta,384.0,2024-03-21 11:20:39,113,6
3094,efectivo,108.0,2024-06-05 16:24:31,87,5
3095,tarjeta,67.5,2025-12-02 21:34:36,232,2
3096,transferencia,25.0,2025-06-17 22:25:50,11,1
3097,tarjeta,240.0,2025-12-06 20:16:42,278,3
3098,transferencia,108.0,2024-09-10 20:57:03,143,5
3099,tarjeta,135.0,2025-07-15 06:10:11,25,8
3100,transferencia,240.0,2024-07-03 09:17:38,155,3
3101,efectivo,480.0,2024-12-26 20:48:21,30,9
3102,efectivo,25.0,2025-12-01 20:17:10,173,1
3103,tarjeta,384.0,2024-04-20 09:29:48,144,6
3104,tarjeta,25.0,2025-04-19 15:25:55,130,1
3105,tarjeta,40.0,2024-08-11 11:22:53,223,4
3106,tarjeta,384.0,2025-01-21 23:10:46,16,6
3107,tarjeta,135.0,2024-04-24 01:57:57,167,8
3108,transferencia,135.0,2025-12-21 04:25:04,54,8
3109,efectivo,240.0,2025-05-29 07:50:11,191,3
3110,tarjeta,135.0,2025-08-01 11:32:57,209,8
3111,efectivo,480.0,2025-09-29 14:54:42,50,9
3112,efectivo,480.0,2024-02-02 23:42:56,141,9
3113,transferencia,67.5,2025-05-08 22:11:30,257,2
3114,transferencia,67.5,2025-10-03 20:53:05,73,2
3115,transferencia,240.0,2025-10-26 19:23:35,67,3
3116,transferencia,108.0,2024-03-09 04:56:51,145,5
3117,tarjeta,40.0,2024-07-24 04:13:55,237,4
3118,tarjeta,25.0,2025-01-12 06:13:51,233,1
3119,efectivo,40.0,2025-03-27 10:41:26,64,4
3120,transferencia,480.0,2025-10-04 20:11:03,228,9
3121,tarjeta,50.0,2025-04-18 18:33:26,86,7
3122,tarjeta,480.0,2024-09-10 05:43:58,200,9
3123,efectivo,50.0,2025-10-06 17:15:56,27,7
3124,transferencia,480.0,2024-01-20 15:40:26,253,9
3125,efectivo,40.0,2025-11-14 14:49:58,246,4
3126,tarjeta,50.0,2025-06-16 01:56:49,184,7
3127,transferencia,67.5,2024-08-09 07:13:33,105,2
3128,transferencia,108.0,2024-06-12 11:31:58,300,5
3129,efectivo,384.0,2024-11-06 20:01:58,288,6
3130,efectivo,67.5,2024-09-24 11:47:12,220,2
3131,efectivo,240.0,2024-11-26 12:52:13,197,3
3132,efectivo,480.0,2025-02-09 21:52:01,239,9
3133,efectivo,240.0,2025-12-22 08:20:49,14,3
3134,transferencia,40.0,2024-01-05 03:35:29,291,4
3135,efectivo,50.0,2025-02-12 21:49:40,252,7
3136,efectivo,384.0,2025-08-20 19:00:11,93,6
3137,transferencia,384.0,2025-07-12 12:19:47,273,6
3138,efectivo,25.0,2024-02-12 18:03:23,82,1
3139,tarjeta,40.0,2025-09-11 19:10:32,226,4
3140,transferencia,135.0,2025-05-14 08:28:33,44,8
3141,efectivo,108.0,2025-11-14 06:41:47,205,5
3142,tarjeta,480.0,2025-10-04 00:50:10,194,9
3143,efectivo,50.0,2025-01-11 00:56:51,34,7
3144,efectivo,50.0,2024-02-07 13:32:22,292,7
3145,transferencia,67.5,2025-02-08 04:16:53,11,2
3146,transferencia,384.0,2025-06-03 03:52:01,112,6
3147,transferencia,240.0,2025-06-28 09:34:54,253,3
3148,efectivo,480.0,2025-06-13 19:33:33,264,9
3149,efectivo,135.0,2025-05-07 18:03:31,32,8
3150,transferencia,50.0,2025-08-31 18:27:19,115,7
3151,tarjeta,480.0,2024-01-29 18:30:35,208,9
3152,efectivo,240.0,2024-02-14 11:37:10,123,3
3153,tarjeta,384.0,2024-05-29 20:34:23,246,6
3154,transferencia,67.5,2024-10-30 01:14:50,3,2
3155,tarjeta,384.0,2024-12-18 20:07:17,95,6
3156,tarjeta,384.0,2025-06-30 22:45:54,7,6
3157,efectivo,135.0,2025-11-29 11:39:53,254,8
3158,tarjeta,480.0,2024-04-22 02:30:48,85,9
3159,tarjeta,108.0,2024-03-14 05:02:24,235,5
3160,efectivo,480.0,2024-01-08 11:27:57,237,9
3161,tarjeta,108.0,2025-10-29 05:35:34,24,5
3162,transferencia,67.5,2024-08-17 07:17:05,107,2
3163,efectivo,25.0,2025-06-27 16:57:34,54,1
3164,efectivo,240.0,2025-06-27 17:00:20,279,3
3165,efectivo,50.0,2025-05-26 17:26:28,106,7
3166,efectivo,384.0,2025-12-01 15:25:02,91,6
3167,efectivo,50.0,2024-06-09 05:53:51,175,7
3168,efectivo,135.0,2024-12-07 23:08:18,198,8
3169,efectivo,240.0,2024-12-29 03:15:12,282,3
3170,transferencia,480.0,2024-06-08 00:37:13,76,9
3171,transferencia,240.0,2025-06-15 18:04:52,124,3
3172,efectivo,108.0,2024-09-22 13:42:21,131,5
3173,transferencia,240.0,2025-08-22 14:19:00,220,3
3174,transferencia,40.0,2025-05-11 01:54:16,280,4
3175,efectivo,40.0,2024-12-09 05:06:01,204,4
3176,efectivo,240.0,2024-01-17 13:05:10,71,3
3177,tarjeta,240.0,2024-10-30 17:46:07,120,3
3178,efectivo,135.0,2024-01-23 06:28:09,285,8
3179,efectivo,240.0,2025-12-04 14:52:41,295,3
3180,transferencia,384.0,2024-04-29 00:12:10,272,6
3181,transferencia,135.0,2025-09-09 16:04:34,72,8
3182,transferencia,384.0,2024-04-05 02:51:33,91,6
3183,tarjeta,480.0,2024-01-31 01:24:45,159,9
3184,transferencia,40.0,2024-02-04 18:30:38,245,4
3185,tarjeta,135.0,2025-03-02 14:10:55,173,8
3186,efectivo,50.0,2024-07-31 18:29:35,110,7
3187,tarjeta,40.0,2025-01-21 19:06:45,34,4
3188,tarjeta,240.0,2025-04-30 13:59:51,245,3
3189,efectivo,480.0,2025-07-06 02:07:49,127,9
3190,efectivo,25.0,2024-09-16 01:54:40,4,1
3191,efectivo,135.0,2025-10-13 02:21:10,294,8
3192,tarjeta,384.0,2024-12-16 14:54:40,52,6
3193,tarjeta,384.0,2024-04-03 08:07:02,21,6
3194,tarjeta,480.0,2025-12-15 08:50:27,89,9
3195,transferencia,135.0,2024-11-05 15:30:45,284,8
3196,transferencia,384.0,2024-09-20 21:15:55,229,6
3197,transferencia,135.0,2024-03-23 09:14:30,11,8
3198,tarjeta,480.0,2025-03-22 06:24:13,228,9
3199,transferencia,384.0,2025-12-28 14:04:30,262,6
3200,tarjeta,40.0,2024-06-04 21:17:03,13,4
3201,transferencia,40.0,2024-05-29 20:16:30,11,4
3202,efectivo,67.5,2024-04-11 15:28:21,42,2
3203,transferencia,108.0,2024-11-18 04:41:28,195,5
3204,transferencia,240.0,2024-11-27 02:04:14,117,3
3205,tarjeta,40.0,2025-01-13 10:19:42,260,4
3206,transferencia,384.0,2024-02-19 08:22:56,75,6
3207,transferencia,480.0,2025-08-01 23:01:33,174,9
3208,transferencia,67.5,2024-03-17 11:42:36,248,2
3209,tarjeta,384.0,2025-10-31 19:22:59,102,6
3210,transferencia,384.0,2024-09-20 00:13:48,207,6
3211,tarjeta,480.0,2025-03-19 17:01:51,147,9
3212,transferencia,40.0,2024-01-10 09:31:45,233,4
3213,efectivo,25.0,2024-10-25 19:23:21,266,1
3214,transferencia,25.0,2025-05-30 19:17:27,254,1
3215,transferencia,40.0,2025-10-29 23:15:21,247,4
3216,transferencia,240.0,2025-05-03 21:08:55,63,3
3217,efectivo,240.0,2024-04-08 18:14:43,50,3
3218,efectivo,67.5,2025-05-04 16:13:43,25,2
3219,transferencia,480.0,2024-04-11 09:55:06,208,9
3220,efectivo,240.0,2024-04-19 16:32:07,112,3
3221,transferencia,25.0,2024-10-30 23:48:36,163,1
3222,efectivo,25.0,2024-05-28 07:59:52,151,1
3223,transferencia,240.0,2024-11-22 20:15:57,127,3
3224,efectivo,135.0,2025-01-01 13:58:45,185,8
3225,tarjeta,40.0,2025-08-09 05:10:11,5,4
3226,efectivo,480.0,2025-12-27 08:32:33,106,9
3227,efectivo,384.0,2025-07-17 03:51:32,65,6
3228,transferencia,480.0,2025-06-14 09:57:20,183,9
3229,transferencia,108.0,2024-05-10 22:21:24,143,5
3230,transferencia,25.0,2024-09-20 19:57:02,124,1
3231,efectivo,480.0,2025-10-13 03:26:50,283,9
3232,tarjeta,67.5,2025-08-21 19:57:03,8,2
3233,transferencia,384.0,2025-11-27 04:21:16,159,6
3234,efectivo,67.5,2024-04-06 12:11:52,96,2
3235,tarjeta,25.0,2024-11-29 09:07:26,198,1
3236,efectivo,40.0,2024-12-20 18:22:07,202,4
3237,transferencia,67.5,2025-03-31 20:42:24,169,2
3238,efectivo,40.0,2024-07-29 16:07:14,153,4
3239,transferencia,25.0,2024-08-22 17:35:17,141,1
3240,efectivo,384.0,2024-11-01 18:46:06,202,6
3241,tarjeta,50.0,2024-05-22 21:23:57,285,7
3242,transferencia,135.0,2024-02-28 03:22:29,187,8
3243,efectivo,384.0,2025-11-24 11:13:58,215,6
3244,transferencia,50.0,2025-09-17 22:37:22,132,7
3245,transferencia,50.0,2025-09-15 04:49:16,19,7
3246,transferencia,384.0,2024-12-08 10:36:17,186,6
3247,transferencia,40.0,2025-09-05 10:08:17,185,4
3248,tarjeta,480.0,2025-11-24 14:09:37,35,9
3249,efectivo,108.0,2025-09-02 18:21:31,137,5
3250,tarjeta,480.0,2024-06-16 04:55:22,220,9
3251,efectivo,67.5,2024-02-11 22:25:35,263,2
3252,transferencia,25.0,2025-02-09 16:26:57,59,1
3253,efectivo,67.5,2025-08-30 11:21:01,166,2
3254,tarjeta,50.0,2025-09-21 05:16:12,104,7
3255,efectivo,480.0,2024-01-09 22:28:12,37,9
3256,efectivo,67.5,2024-08-29 12:12:20,84,2
3257,transferencia,135.0,2025-07-20 03:33:12,278,8
3258,efectivo,50.0,2025-03-26 21:59:34,81,7
3259,tarjeta,67.5,2025-10-05 04:28:09,55,2
3260,transferencia,67.5,2024-10-15 07:31:01,79,2
3261,efectivo,67.5,2025-12-20 11:58:40,195,2
3262,efectivo,25.0,2025-02-09 18:57:47,60,1
3263,efectivo,135.0,2025-09-15 15:06:37,198,8
3264,tarjeta,384.0,2025-01-24 08:11:11,257,6
3265,transferencia,50.0,2024-05-03 02:35:08,12,7
3266,tarjeta,25.0,2025-02-26 21:54:04,98,1
3267,efectivo,25.0,2024-11-14 03:03:16,162,1
3268,tarjeta,50.0,2024-07-05 15:33:54,134,7
3269,efectivo,25.0,2025-02-14 06:28:52,186,1
3270,tarjeta,40.0,2024-09-16 11:45:12,69,4
3271,transferencia,480.0,2025-12-10 00:07:59,71,9
3272,transferencia,67.5,2024-09-16 21:21:16,202,2
3273,tarjeta,25.0,2024-02-06 21:54:19,249,1
3274,transferencia,50.0,2024-06-14 09:57:29,51,7
3275,transferencia,25.0,2024-07-25 07:42:20,300,1
3276,tarjeta,135.0,2025-02-04 13:50:57,75,8
3277,tarjeta,108.0,2025-03-05 17:39:28,293,5
3278,efectivo,50.0,2025-12-28 02:21:11,256,7
3279,tarjeta,50.0,2025-04-20 07:55:29,76,7
3280,efectivo,384.0,2025-05-31 12:42:57,155,6
3281,efectivo,384.0,2025-03-26 06:26:35,91,6
3282,tarjeta,25.0,2025-06-08 20:46:58,46,1
3283,transferencia,135.0,2024-12-03 18:48:39,4,8
3284,efectivo,67.5,2025-11-22 21:53:24,91,2
3285,transferencia,50.0,2024-07-11 07:58:18,102,7
3286,efectivo,480.0,2024-01-13 19:38:47,189,9
3287,efectivo,67.5,2025-06-07 20:33:55,174,2
3288,efectivo,480.0,2025-07-02 13:29:31,2,9
3289,tarjeta,50.0,2025-04-01 03:58:22,5,7
3290,tarjeta,40.0,2025-04-13 10:23:13,138,4
3291,transferencia,40.0,2024-03-04 00:28:42,192,4
3292,transferencia,67.5,2024-05-16 02:40:40,39,2
3293,efectivo,384.0,2025-07-05 23:35:27,6,6
3294,tarjeta,135.0,2024-02-18 00:05:49,275,8
3295,transferencia,108.0,2025-08-02 08:15:30,5,5
3296,tarjeta,480.0,2024-01-29 14:18:47,176,9
3297,transferencia,25.0,2024-12-25 19:42:46,180,1
3298,tarjeta,384.0,2024-05-18 09:00:23,146,6
3299,tarjeta,40.0,2025-02-06 13:34:23,218,4
3300,transferencia,25.0,2025-02-11 21:30:24,61,1
3301,tarjeta,67.5,2024-02-23 04:55:09,103,2
3302,efectivo,108.0,2025-11-08 19:09:10,257,5
3303,efectivo,25.0,2024-02-23 06:16:41,284,1
3304,efectivo,108.0,2024-02-13 00:18:21,214,5
3305,efectivo,67.5,2025-08-24 14:04:19,3,2
3306,tarjeta,240.0,2024-09-23 17:48:33,15,3
3307,tarjeta,67.5,2024-12-08 22:02:26,147,2
3308,tarjeta,135.0,2025-06-14 14:15:04,109,8
3309,tarjeta,240.0,2025-01-27 06:43:44,178,3
3310,transferencia,480.0,2024-05-03 09:16:30,250,9
3311,tarjeta,240.0,2025-09-27 11:54:55,62,3
3312,transferencia,135.0,2025-02-17 14:25:46,86,8
3313,efectivo,240.0,2024-02-21 20:14:17,277,3
3314,transferencia,384.0,2024-01-22 10:25:58,97,6
3315,efectivo,25.0,2024-02-19 05:40:01,234,1
3316,transferencia,67.5,2025-03-20 08:50:34,54,2
3317,transferencia,480.0,2025-09-29 03:51:13,199,9
